Transaction_ID,Customer_ID,Date,Category,Amount,Account_Balance,City_x,Channel,Source,Card_Id,Merchant,First_Name,Last_Name,Email,Gender,City_y,Join_Date,Age,Income,Account_Type
,768,2023-10-08,Online Shopping,415,,Miami,,Credit Card,597.0,Skilith,Claudell,Breadmore,cbreadmorelb@unblog.fr,Male,McKinley,2019-09-22,55,107777,Savings
,986,2022-12-01,Utilities,492,,Shpola,,Credit Card,598.0,Yakidoo,Esteban,Benzing,ebenzingrd@bravesites.com,Male,Mocun,2024-03-09,30,83375,Checking
,421,2022-06-07,Utilities,700,,Nurlat,,Credit Card,599.0,Topdrive,Nobe,Wooder,nwooderbo@quantcast.com,Male,Mianay,2023-05-07,67,110894,Checking
,728,2022-04-21,Entertainment,122,,Palestina,,Credit Card,600.0,Divanoodle,Kori,Lanyon,klanyonk7@ca.gov,Female,Hlybokaye,2016-08-12,39,144150,Savings
,234,2022-06-01,Travel,640,,Kabalen,,Credit Card,601.0,Quinu,Judah,Curwen,jcurwen6h@live.com,Male,Tutayev,2016-05-30,31,30548,Savings
,346,2023-08-28,Dining,170,,Molave,,Credit Card,602.0,Digitube,Micaela,Lortz,mlortz9l@nih.gov,Female,Tacoma,2015-01-01,54,56507,Both
,214,2023-05-29,Online Shopping,844,,Nicosia,,Credit Card,603.0,Fiveclub,Barbara,Siuda,bsiuda5x@simplemachines.org,Female,Mintang,2019-11-26,19,88945,Both
,376,2024-01-23,Groceries,391,,Zghartā,,Credit Card,604.0,Tagopia,Karylin,Blewis,kblewisaf@topsy.com,Female,Pisang,2023-05-22,20,37359,Checking
,819,2023-09-21,Groceries,188,,Kumalarang,,Credit Card,605.0,Twinder,Betty,Westraw,bwestrawmq@ed.gov,Female,Järvakandi,2015-02-17,18,91350,Savings
,244,2024-10-23,Online Shopping,885,,Trieste,,Credit Card,606.0,Demizz,Dennie,Hymor,dhymor6r@businesswire.com,Male,Jagupit,2023-01-22,46,133882,Both
,422,2022-06-06,Groceries,745,,Okuta,,Credit Card,607.0,Edgepulse,Tracey,Rodgerson,trodgersonbp@ow.ly,Male,Popielów,2017-04-04,30,85714,Checking
,407,2022-08-07,Travel,336,,Chinhoyi,,Credit Card,608.0,Layo,Roberto,Rockwell,rrockwellba@army.mil,Male,Barreiras,2018-09-21,54,54132,Both
,69,2024-05-10,Utilities,72,,Gaotian,,Credit Card,609.0,Quinu,Ruprecht,Southerden,rsoutherden1w@cdc.gov,Male,Ternovka,2018-02-24,24,87843,Both
,854,2024-04-19,Travel,315,,Wangping,,Credit Card,610.0,Zoomzone,Jeth,Hayer,jhayernp@loc.gov,Male,Fenglin,2016-07-06,33,97243,Both
,820,2022-11-17,Utilities,650,,Gavarr,,Credit Card,611.0,Shuffletag,Sauncho,Andrus,sandrusmr@thetimes.co.uk,Male,George Town,2017-08-12,64,99501,Checking
,94,2022-12-22,Travel,123,,Tangyin,,Credit Card,612.0,Photofeed,Alvis,Keay,akeay2l@dagondesign.com,Male,Kutno,2015-08-10,66,47138,Checking
,350,2023-03-25,Utilities,137,,Farranacoush,,Credit Card,613.0,Chatterpoint,Mackenzie,Whates,mwhates9p@accuweather.com,Male,Sémbé,2022-05-08,31,33665,Checking
,254,2023-07-05,Utilities,722,,Nice,,Credit Card,614.0,Linktype,Katherine,Aujean,kaujean71@smugmug.com,Female,Hushi,2015-07-12,24,133380,Savings
,972,2023-04-18,Utilities,904,,Bukui,,Credit Card,615.0,Browsezoom,Franklin,Alstead,falsteadqz@theglobeandmail.com,Non-binary,San Antonio,2024-03-01,71,83437,Both
,910,2024-12-01,Groceries,276,,Bánov,,Credit Card,616.0,Voolia,Amy,Taillant,ataillantp9@istockphoto.com,Female,Beitan,2016-05-20,58,44102,Checking
,698,2023-09-09,Entertainment,17,,Söderhamn,,Credit Card,617.0,Buzzdog,Vale,Arnoult,varnoultjd@seesaa.net,Female,Xiayang,2020-07-19,69,74567,Both
,947,2022-08-25,Online Shopping,229,,Puwa,,Credit Card,618.0,Skaboo,Ignaz,Moth,imothqa@smh.com.au,Male,Vaulx-en-Velin,2019-05-27,23,91790,Savings
,885,2023-07-31,Groceries,390,,Wugong,,Credit Card,619.0,Skalith,Giulio,Loughren,gloughrenok@furl.net,Male,Kura,2024-07-11,63,85314,Savings
,690,2023-09-26,Travel,919,,Taobei,,Credit Card,620.0,Babbleblab,Lowell,Gianilli,lgianillij5@cbsnews.com,Male,Sukamaju,2023-05-18,47,30353,Savings
,340,2024-02-27,Groceries,708,,Broumov,,Credit Card,621.0,Quinu,Farand,Dunbleton,fdunbleton9f@disqus.com,Female,Ciasna,2024-10-08,42,107412,Both
,232,2024-06-11,Entertainment,397,,Soukkouma,,Credit Card,622.0,Realcube,Faun,Dinneen,fdinneen6f@dedecms.com,Female,Zhongling,2015-06-28,30,92329,Savings
,761,2023-05-15,Travel,249,,Beixin,,Credit Card,623.0,Youspan,Gabie,Allsep,gallsepl4@washington.edu,Male,Wete,2022-04-02,37,114279,Savings
,210,2025-01-05,Online Shopping,427,,Lucé,,Credit Card,624.0,Roombo,Mallorie,Ripley,mripley5t@guardian.co.uk,Female,Józefów,2022-01-05,25,87919,Checking
,477,2023-05-03,Online Shopping,909,,Pittsburgh,,Credit Card,625.0,Nlounge,Karisa,Tredget,ktredgetd8@icq.com,Female,Olds,2016-02-26,32,42000,Both
,641,2024-04-13,Entertainment,651,,Ramaram,,Credit Card,626.0,Youtags,Emerson,Koopman,ekoopmanhs@booking.com,Male,Dve Mogili,2015-06-22,46,108262,Savings
,430,2024-12-29,Travel,640,,San Pedro,,Credit Card,627.0,Linkbuzz,Daveta,Lebrun,dlebrunbx@ca.gov,Female,Pawak,2020-06-25,44,99770,Both
,621,2024-12-01,Travel,993,,Herrljunga,,Credit Card,628.0,Tagcat,Laurella,Ahrend,lahrendh8@bing.com,Female,Chenglin,2024-03-24,35,35162,Checking
,90,2024-06-23,Utilities,459,,Suḩayl Shibām,,Credit Card,629.0,Flashdog,Cyndie,Tuma,ctuma2h@google.nl,Female,Salinungan Proper,2017-06-18,23,99752,Both
,110,2024-12-03,Dining,621,,Kuala Tuha,,Credit Card,630.0,Dynabox,Conrad,Jacqueme,cjacqueme31@ow.ly,Male,Selajambe Satu,2015-07-13,48,84905,Savings
,919,2022-11-11,Utilities,580,,Botoh,,Credit Card,631.0,Meetz,Joshia,Heald,jhealdpi@taobao.com,Male,Remedios,2024-07-12,62,42826,Both
,3,2023-10-19,Travel,179,,Blučina,,Credit Card,632.0,Voonix,Elvera,Swannack,eswannack2@cnn.com,Female,Mianhu,2021-10-03,47,59490,Both
,933,2024-12-03,Online Shopping,705,,Gävle,,Credit Card,633.0,Zazio,Lin,Bembrigg,lbembriggpw@guardian.co.uk,Bigender,Gorzkowice,2023-05-07,26,143457,Checking
,399,2022-05-01,Online Shopping,184,,Beidu,,Credit Card,634.0,Lazz,Nickolaus,Proudman,nproudmanb2@stumbleupon.com,Male,Kolomyya,2017-05-15,45,147574,Savings
,36,2022-11-24,Travel,420,,Tost,,Credit Card,635.0,Gabtype,Chryste,Texton,ctextonz@pagesperso-orange.fr,Female,Vincennes,2018-06-01,60,107750,Checking
,201,2024-10-30,Dining,324,,Tisno,,Credit Card,636.0,Feednation,Sephira,Kemster,skemster5k@guardian.co.uk,Genderfluid,Moutnice,2024-08-07,54,129649,Both
,624,2024-04-28,Online Shopping,444,,Hantsport,,Credit Card,637.0,Geba,Leshia,Border,lborderhb@aol.com,Female,Mander,2024-02-23,74,72717,Checking
,642,2023-08-22,Travel,4,,Fulnek,,Credit Card,638.0,Gabspot,Kissie,Lopez,klopezht@dagondesign.com,Female,Chumphon Buri,2016-08-26,58,106828,Both
,485,2022-12-25,Utilities,127,,Vuka,,Credit Card,639.0,Skinte,Therine,Hebson,thebsondg@hp.com,Female,Longfeng,2017-12-21,41,63056,Savings
,730,2024-10-12,Travel,598,,Zhongguan,,Credit Card,640.0,Blogtag,Baxter,Chedzoy,bchedzoyk9@opera.com,Male,Starominskaya,2017-10-25,75,58792,Checking
,987,2023-12-27,Travel,127,,Visby,,Credit Card,641.0,Dynazzy,Dav,Rewan,drewanre@naver.com,Male,Bāglung,2023-05-25,42,34721,Savings
,988,2024-09-27,Entertainment,994,,Zábřeh,,Credit Card,642.0,Innotype,Hinze,Connell,hconnellrf@fastcompany.com,Male,Tantamayo,2021-08-24,57,115182,Checking
,672,2024-01-13,Online Shopping,505,,Mosopa,,Credit Card,643.0,Abatz,Dame,Vobes,dvobesin@livejournal.com,Polygender,Mulyo,2020-08-24,54,108299,Savings
,915,2024-02-02,Utilities,778,,Nankun,,Credit Card,644.0,Tambee,Darlene,Prando,dprandope@craigslist.org,Female,Kalá Déndra,2022-07-29,51,128114,Savings
,663,2024-01-23,Groceries,364,,Talun,,Credit Card,645.0,Skipfire,Lowell,Zoephel,lzoephelie@histats.com,Male,Churovichi,2020-10-28,34,103773,Checking
,280,2023-02-12,Utilities,677,,Izhmorskiy,,Credit Card,646.0,Skipstorm,Lucho,Henbury,lhenbury7r@fastcompany.com,Male,Vincennes,2021-04-02,26,107807,Savings
,513,2024-12-27,Travel,867,,Dapchi,,Credit Card,647.0,Bubblemix,Romain,Sumbler,rsumblere8@ebay.com,Male,Zadawa,2024-12-17,55,39892,Both
,961,2022-01-04,Utilities,299,,Tân Kỳ,,Credit Card,648.0,LiveZ,Savina,Bagshaw,sbagshawqo@oracle.com,Female,Guayaquil,2017-07-06,20,76777,Checking
,57,2023-03-04,Dining,878,,Shangma,,Credit Card,649.0,Photospace,Mathilda,Lenham,mlenham1k@washington.edu,Female,Saguing,2021-01-18,53,122809,Both
,844,2024-03-16,Dining,597,,Wuquan,,Credit Card,650.0,Realcube,Delora,Urrey,durreynf@ebay.co.uk,Female,Sampit,2020-10-09,34,47697,Both
,818,2022-02-09,Travel,607,,Anau,,Credit Card,651.0,Livefish,Xena,Djekovic,xdjekovicmp@cbslocal.com,Female,Skinnskatteberg,2015-07-04,60,113752,Savings
,938,2022-03-27,Online Shopping,329,,Puente Nacional,,Credit Card,652.0,Avamm,Dyanna,Epgrave,depgraveq1@flickr.com,Female,São Gabriel,2015-03-04,19,141148,Checking
,995,2022-02-25,Dining,37,,Maclear,,Credit Card,653.0,Izio,Wood,Doxey,wdoxeyrm@cbsnews.com,Male,Long Beach,2019-02-18,19,100699,Checking
,165,2022-02-16,Online Shopping,150,,Montecristi,,Credit Card,654.0,Wikido,Ware,Tranckle,wtranckle4k@omniture.com,Male,Greater Napanee,2015-09-25,66,46680,Savings
,311,2023-08-29,Dining,237,,Palermo,,Credit Card,655.0,Einti,Jordain,Flay,jflay8m@npr.org,Female,Gar,2022-07-02,22,42601,Both
,980,2023-11-14,Utilities,181,,Xinming,,Credit Card,656.0,Tagchat,Duffy,Gothrup,dgothrupr7@issuu.com,Male,Příšovice,2021-12-09,72,43115,Both
,14,2022-05-02,Entertainment,931,,Kimaam,,Credit Card,657.0,Gabvine,Dru,Batchelour,dbatchelourd@ted.com,Bigender,Kiihtelysvaara,2024-04-23,71,73012,Savings
,395,2024-08-12,Online Shopping,258,,Hendaye,,Credit Card,658.0,Omba,Adan,Pettican,apetticanay@eventbrite.com,Male,Kayasula,2016-08-24,21,121476,Both
,799,2024-02-19,Online Shopping,67,,El Estor,,Credit Card,659.0,Trupe,Jerrome,Baugham,jbaughamm6@123-reg.co.uk,Male,Tarbes,2021-08-29,57,146623,Checking
,625,2024-01-17,Travel,31,,Espera Feliz,,Credit Card,660.0,Wordpedia,Evy,Rodger,erodgerhc@ning.com,Female,Xintang,2018-06-25,35,114099,Savings
,928,2022-08-02,Utilities,203,,Columbus,,Credit Card,661.0,Lazz,Bertram,Pelzer,bpelzerpr@icq.com,Male,Tamansari,2019-01-18,58,38341,Both
,409,2022-03-18,Utilities,811,,Lajinha,,Credit Card,662.0,Thoughtbridge,Torrence,Rozea,trozeabc@t.co,Male,Horten,2016-10-16,36,110898,Both
,629,2022-09-06,Groceries,783,,Kato Pyrgos,,Credit Card,663.0,Photojam,Nonnah,Ashness,nashnesshg@zdnet.com,Non-binary,Krajan Pocangan,2017-09-18,58,130760,Checking
,876,2024-11-11,Dining,682,,Mirriah,,Credit Card,664.0,Feedspan,Julio,Kyne,jkyneob@spotify.com,Male,Qijing,2024-07-20,56,75125,Savings
,14,2024-07-02,Utilities,528,,Makiv,,Credit Card,665.0,Jaxworks,Dru,Batchelour,dbatchelourd@ted.com,Bigender,Kiihtelysvaara,2024-04-23,71,73012,Savings
,998,2024-02-16,Entertainment,392,,Tandel,,Credit Card,666.0,Skinix,Bibbye,Kilbourn,bkilbournrp@hc360.com,Female,Santaluz,2024-12-17,33,62908,Both
,827,2022-12-21,Entertainment,396,,Ashibetsu,,Credit Card,667.0,Thoughtblab,Leonid,Smallshaw,lsmallshawmy@hatena.ne.jp,Male,North Shore,2021-04-20,43,145144,Checking
,723,2022-12-06,Online Shopping,469,,Sumurgung,,Credit Card,668.0,Eayo,Penny,Tissington,ptissingtonk2@paginegialle.it,Female,Banikoara,2020-09-05,61,32595,Checking
,150,2024-10-01,Dining,501,,Santa Maria,,Credit Card,669.0,Jaloo,Phylys,Capp,pcapp45@ftc.gov,Polygender,Quípama,2015-10-22,67,98518,Savings
,121,2023-01-22,Groceries,237,,Dazhongzhuang,,Credit Card,670.0,Mycat,Reynolds,BURWIN,rburwin3c@g.co,Male,Covão da Carvalha,2022-01-14,27,118019,Checking
,635,2024-07-30,Online Shopping,896,,Banjarejo,,Credit Card,671.0,BlogXS,Moritz,Dootson,mdootsonhm@harvard.edu,Male,Balaoang,2021-10-23,27,126926,Savings
,253,2023-12-03,Utilities,792,,Georgīevka,,Credit Card,672.0,Rooxo,Hermie,Boscher,hboscher70@si.edu,Male,Jianshe,2022-10-29,25,145120,Savings
,475,2023-08-26,Travel,965,,Paritaman,,Credit Card,673.0,Zoonoodle,Gwenni,Tolussi,gtolussid6@123-reg.co.uk,Female,Chapayeve,2020-07-09,44,46800,Savings
,603,2023-11-01,Dining,204,,Ciepielów,,Credit Card,674.0,Edgetag,Jasmina,Storres,jstorresgq@merriam-webster.com,Female,Kraśnik,2015-12-16,31,92716,Savings
,950,2024-10-03,Online Shopping,323,,Shinkafe,,Credit Card,675.0,Gabvine,Abbey,Atcheson,aatchesonqd@acquirethisname.com,Female,Lianshan,2016-01-03,38,90897,Savings
,220,2022-06-18,Entertainment,800,,Nawābganj,,Credit Card,676.0,Kwimbee,Josephine,Vasilyevski,jvasilyevski63@cpanel.net,Female,Pingxiang,2023-10-20,23,44334,Checking
,242,2023-09-24,Online Shopping,282,,Carcassonne,,Credit Card,677.0,Browseblab,Kirby,Dargie,kdargie6p@army.mil,Genderfluid,Bhopālwāla,2019-06-08,52,68251,Both
,474,2024-02-03,Utilities,932,,Ōyama,,Credit Card,678.0,Zoonoodle,Ula,McKeating,umckeatingd5@youtu.be,Female,Jamalteca,2017-04-26,27,114476,Checking
,374,2023-07-29,Entertainment,171,,Maying,,Credit Card,679.0,Thoughtsphere,Raquela,Scafe,rscafead@ifeng.com,Female,Kulautuva,2022-06-19,47,56366,Checking
,500,2022-02-25,Utilities,11,,Sentieiras,,Credit Card,680.0,Kazio,Oliviero,Pasterfield,opasterfielddv@github.io,Polygender,Kaduheuleut,2020-07-25,37,71714,Checking
,692,2023-10-29,Dining,327,,Rebe,,Credit Card,681.0,Livepath,Dell,Piotrowski,dpiotrowskij7@va.gov,Female,Bojongaren,2015-05-24,40,134546,Both
,363,2022-11-13,Travel,869,,El Cantón,,Credit Card,682.0,Twimm,John,Youthead,jyoutheada2@loc.gov,Genderfluid,Tasböget,2024-09-21,62,73585,Savings
,909,2022-11-20,Utilities,137,,Mymensingh,,Credit Card,683.0,Dynazzy,Ella,Pidwell,epidwellp8@google.com.hk,Female,Masachapa,2021-03-29,50,144575,Both
,832,2023-04-15,Entertainment,893,,Okotoks,,Credit Card,684.0,Dabvine,Debi,Foston,dfostonn3@163.com,Genderqueer,Vokhaïkó,2015-03-14,39,32405,Savings
,994,2022-03-19,Dining,570,,Fovissste,,Credit Card,685.0,Wordware,Prue,Markussen,pmarkussenrl@redcross.org,Female,Coromandel,2022-09-22,44,128100,Both
,495,2023-05-12,Entertainment,324,,Nevers,,Credit Card,686.0,Yotz,Alasteir,Stranaghan,astranaghandq@dropbox.com,Male,Ōno-hara,2016-09-18,49,40421,Checking
,286,2023-02-16,Dining,90,,Nobo,,Credit Card,687.0,Pixope,Josiah,Jope,jjope7x@mapquest.com,Male,Tall Tamr,2020-11-18,73,149216,Savings
,31,2022-07-23,Dining,16,,Hamburg,,Credit Card,688.0,Fliptune,Candace,Oliver-Paull,coliverpaullu@ycombinator.com,Female,Lekas,2018-09-28,62,130975,Checking
,324,2023-03-04,Travel,798,,Burnside,,Credit Card,689.0,Voonix,Hewitt,Asson,hasson8z@netscape.com,Male,Kunheda Woerzu Manzu,2017-01-27,54,54670,Both
,52,2023-11-04,Groceries,111,,Santo Ângelo,,Credit Card,690.0,Aimbu,Addi,Partener,apartener1f@ibm.com,Female,Tabwakea Village,2015-03-02,69,145372,Checking
,511,2024-02-16,Utilities,864,,Kawage,,Credit Card,691.0,Twinte,Quintina,Raynton,qrayntone6@parallels.com,Female,Chishmy,2020-04-29,53,113270,Checking
,39,2024-02-02,Travel,224,,Garmo,,Credit Card,692.0,Linklinks,Chlo,Gotthard.sf,cgotthardsf12@webmd.com,Female,Svetlyy,2015-05-27,52,76576,Checking
,532,2023-10-07,Dining,536,,Rego,,Credit Card,693.0,Tekfly,Britt,Seaton,bseatoner@wikipedia.org,Female,Pavlogradka,2017-06-05,46,82455,Savings
,731,2023-06-06,Online Shopping,69,,Codrington,,Credit Card,694.0,Yodo,Britteny,Crayker,bcraykerka@umn.edu,Female,Rassvet,2022-09-08,60,100628,Checking
,228,2023-04-10,Dining,144,,Gingsir,,Credit Card,695.0,Oyope,Diane-marie,Swynfen,dswynfen6b@webs.com,Female,Yigo Village,2016-07-07,60,130640,Checking
,67,2023-10-13,Groceries,582,,Liloy,,Credit Card,696.0,Mynte,Derrik,Spreckley,dspreckley1u@about.com,Male,Socorro,2024-05-18,54,80076,Checking
,125,2023-12-17,Dining,973,,Phra Pradaeng,,Credit Card,697.0,Skajo,Gwendolin,Yakushkin,gyakushkin3g@zdnet.com,Female,Fukura,2024-03-21,32,33548,Savings
,306,2024-08-01,Entertainment,212,,Gualmatán,,Credit Card,698.0,Tagopia,Sarine,Ecles,secles8h@joomla.org,Polygender,Kakamega,2020-05-25,24,43391,Both
,157,2023-03-13,Entertainment,749,,Henghe,,Credit Card,699.0,Vinte,Kean,Grabiec,kgrabiec4c@google.es,Male,Bāqim as Sūq,2016-06-30,19,102911,Savings
,988,2022-05-05,Online Shopping,593,,Igcocolo,,Credit Card,700.0,Nlounge,Hinze,Connell,hconnellrf@fastcompany.com,Male,Tantamayo,2021-08-24,57,115182,Checking
,67,2024-11-26,Entertainment,835,,Biguaçu,,Credit Card,701.0,Demivee,Derrik,Spreckley,dspreckley1u@about.com,Male,Socorro,2024-05-18,54,80076,Checking
,555,2022-07-13,Online Shopping,109,,Mitrópoli,,Credit Card,702.0,Trudeo,Heall,Jouannisson,hjouannissonfe@miitbeian.gov.cn,Male,Fundación,2024-03-20,55,83639,Checking
,815,2022-02-06,Utilities,224,,La Playosa,,Credit Card,703.0,Fatz,Humphrey,Muncie,hmunciemm@oakley.com,Male,Springfield,2018-05-27,35,142951,Checking
,573,2024-02-08,Dining,648,,Camajuaní,,Credit Card,704.0,Linklinks,Ariadne,Mattessen,amattessenfw@behance.net,Female,Batal,2019-03-29,51,111277,Both
,15,2023-12-19,Online Shopping,436,,Ðà Lạt,,Credit Card,705.0,Jatri,Brittne,Fairbanks,bfairbankse@nytimes.com,Polygender,Qijia,2022-02-28,32,40750,Both
,731,2022-01-18,Groceries,644,,Kol’chugino,,Credit Card,706.0,Centimia,Britteny,Crayker,bcraykerka@umn.edu,Female,Rassvet,2022-09-08,60,100628,Checking
,51,2024-10-03,Dining,519,,Maple Ridge,,Credit Card,707.0,Linktype,Kit,Wynrahame,kwynrahame1e@woothemes.com,Male,Lengshui,2019-09-13,32,70450,Both
,145,2023-08-14,Groceries,186,,Tuchengzi,,Credit Card,708.0,Leexo,Teddy,Dauney,tdauney40@scientificamerican.com,Female,Nalsian Norte,2021-10-11,27,83665,Savings
,894,2023-10-11,Dining,471,,Matsue-shi,,Credit Card,709.0,Camido,Laure,Blount,lblountot@naver.com,Female,Topol’noye,2020-09-16,58,144671,Checking
,417,2022-05-29,Travel,316,,Nanping,,Credit Card,710.0,Ailane,Aloise,Medendorp,amedendorpbk@oakley.com,Female,Bagroy,2016-11-13,35,88243,Checking
,659,2023-10-05,Dining,378,,Minshan,,Credit Card,711.0,Flashpoint,Clarke,Kornas,ckornasia@hp.com,Male,Huaqiao,2018-07-26,51,131500,Savings
,412,2023-05-04,Groceries,882,,Yanmenkou,,Credit Card,712.0,Realcube,Raddy,Canceller,rcancellerbf@mozilla.com,Male,Sindangsari,2017-12-12,65,79982,Checking
,748,2022-01-27,Travel,198,,Honghualiangzi,,Credit Card,713.0,Babbleset,Redd,Mattheis,rmattheiskr@biblegateway.com,Male,Beolgyo,2024-02-09,21,60400,Savings
,482,2023-11-08,Dining,546,,Dimovo,,Credit Card,714.0,Yamia,Merlina,Doul,mdouldd@pen.io,Female,Severnyy,2018-11-17,72,51307,Both
,421,2023-06-03,Travel,290,,Corona,,Credit Card,715.0,Oyoyo,Nobe,Wooder,nwooderbo@quantcast.com,Male,Mianay,2023-05-07,67,110894,Checking
,90,2023-06-08,Entertainment,569,,Kenyau,,Credit Card,716.0,Zoonoodle,Cyndie,Tuma,ctuma2h@google.nl,Female,Salinungan Proper,2017-06-18,23,99752,Both
,974,2024-04-27,Entertainment,734,,Folques,,Credit Card,717.0,Zoomlounge,Sibbie,Corradetti,scorradettir1@engadget.com,Female,Blatnica,2019-11-17,30,48152,Both
,733,2023-01-01,Online Shopping,825,,Lewoduli,,Credit Card,718.0,Fliptune,Rowan,Gotcliff,rgotcliffkc@illinois.edu,Male,Shiqiao,2020-06-09,74,147240,Both
,601,2024-06-27,Entertainment,515,,Karara,,Credit Card,719.0,Topicblab,Cody,Fawdrie,cfawdriego@oaic.gov.au,Female,Niños Heroes,2020-05-07,26,141597,Savings
,608,2024-11-07,Online Shopping,163,,Shi’an,,Credit Card,720.0,Avamba,Hillyer,MacCook,hmaccookgv@miibeian.gov.cn,Male,Bandarlampung,2015-03-29,30,97275,Both
,822,2023-08-20,Utilities,954,,Lenešice,,Credit Card,721.0,Realbuzz,Herman,Chominski,hchominskimt@princeton.edu,Male,Bārkhān,2016-05-30,37,67827,Both
,711,2024-08-18,Entertainment,101,,Newark,,Credit Card,722.0,Topicblab,Corrine,Crudginton,ccrudgintonjq@macromedia.com,Female,Banjar Sengguan,2024-02-18,49,134299,Both
,58,2023-07-18,Entertainment,15,,Huangbei,,Credit Card,723.0,Zoozzy,Juan,Bodham,jbodham1l@walmart.com,Male,Baracoa,2019-10-18,23,73592,Both
,194,2023-01-18,Groceries,284,,Wangchuanchang,,Credit Card,724.0,Jatri,Tessy,Lithcow,tlithcow5d@1688.com,Genderfluid,Västerås,2016-08-02,32,120165,Both
,991,2022-08-07,Online Shopping,641,,Montijo,,Credit Card,725.0,Skimia,Rolph,Korn,rkornri@cloudflare.com,Male,Lindesberg,2021-08-22,70,137148,Checking
,373,2022-01-20,Utilities,624,,Diapaga,,Credit Card,726.0,Livepath,Dmitri,Reynish,dreynishac@google.es,Male,Peso da Régua,2021-08-08,34,58932,Checking
,942,2023-07-25,Entertainment,337,,Souto do Meio,,Credit Card,727.0,Oyoloo,Garey,Haggas,ghaggasq5@npr.org,Male,Medang,2021-01-28,33,69131,Checking
,156,2024-01-16,Travel,376,,Minas,,Credit Card,728.0,Mycat,Wilbert,Neames,wneames4b@ycombinator.com,Male,Gongdao,2018-04-01,34,118935,Checking
,490,2022-02-03,Groceries,921,,Chicago,,Credit Card,729.0,Gevee,Putnem,Jephcott,pjephcottdl@pagesperso-orange.fr,Male,Amnat Charoen,2017-09-04,36,116334,Checking
,927,2024-03-29,Travel,265,,Dalmatovo,,Credit Card,730.0,Eayo,Kiley,Izod,kizodpq@clickbank.net,Male,Nova Olímpia,2023-04-21,49,132852,Checking
,949,2023-08-29,Utilities,604,,Imaichi,,Credit Card,731.0,Mydeo,Alvin,Kohlerman,akohlermanqc@guardian.co.uk,Male,Tonshayevo,2023-10-08,33,147117,Savings
,525,2022-01-23,Groceries,981,,Zinat,,Credit Card,732.0,Meembee,Eilis,Crannach,ecrannachek@jugem.jp,Female,Angered,2023-03-14,18,89045,Savings
,920,2023-12-10,Utilities,244,,Al Jīzah,,Credit Card,733.0,Eidel,Hobard,Pharo,hpharopj@whitehouse.gov,Male,Fatualam,2024-12-08,19,129168,Savings
,93,2024-08-29,Entertainment,978,,Buniaga,,Credit Card,734.0,Zoomzone,Aline,Barnaclough,abarnaclough2k@live.com,Female,Ibiporã,2024-05-06,48,66359,Both
,817,2022-01-06,Groceries,542,,Jonava,,Credit Card,735.0,Pixonyx,Pascal,Jozefczak,pjozefczakmo@cnet.com,Male,Tariji,2024-07-29,25,123665,Both
,439,2024-01-01,Utilities,322,,Alcains,,Credit Card,736.0,Gigaclub,Clary,Angeli,cangelic6@oracle.com,Female,Varberg,2022-02-13,75,96339,Both
,578,2024-05-02,Groceries,99,,Aranyaprathet,,Credit Card,737.0,Aimbu,Jacques,Quiddihy,jquiddihyg1@webs.com,Male,Ordynskoye,2018-10-12,54,81105,Both
,847,2022-01-07,Entertainment,762,,Pásion,,Credit Card,738.0,Abatz,Ardisj,Lawlings,alawlingsni@loc.gov,Female,Pepe,2023-12-08,47,85409,Both
,971,2023-02-25,Online Shopping,122,,Tarxien,,Credit Card,739.0,Skinder,Killy,Eversfield,keversfieldqy@netvibes.com,Male,Emmen,2020-10-24,71,107007,Savings
,875,2023-08-26,Online Shopping,3,,Cimanggu,,Credit Card,740.0,Bubblebox,Andreana,Adanez,aadanezoa@umich.edu,Female,Phoenix,2019-12-31,58,47595,Savings
,311,2024-04-19,Travel,722,,Itupeva,,Credit Card,741.0,Skipfire,Jordain,Flay,jflay8m@npr.org,Female,Gar,2022-07-02,22,42601,Both
,820,2022-02-16,Entertainment,397,,Sanchahe,,Credit Card,742.0,Quimm,Sauncho,Andrus,sandrusmr@thetimes.co.uk,Male,George Town,2017-08-12,64,99501,Checking
,756,2022-07-20,Utilities,955,,Olejet,,Credit Card,743.0,Skiptube,Tally,Tarbard,ttarbardkz@google.com,Male,Sacramento,2019-11-25,45,119102,Both
,753,2022-10-22,Groceries,639,,Nguken,,Credit Card,744.0,Omba,Wolfy,Kroll,wkrollkw@opera.com,Male,Independencia,2023-10-07,35,73671,Savings
,573,2024-08-25,Utilities,896,,Longquan,,Credit Card,745.0,Roombo,Ariadne,Mattessen,amattessenfw@behance.net,Female,Batal,2019-03-29,51,111277,Both
,960,2022-03-01,Dining,266,,Zhanqian,,Credit Card,746.0,Bubblemix,Wren,Coxall,wcoxallqn@xing.com,Female,Pekalongan,2015-04-27,48,84106,Checking
,763,2023-07-06,Travel,615,,Al Lagowa,,Credit Card,747.0,Oyoba,Farr,Yaknov,fyaknovl6@wisc.edu,Male,Abuja,2015-08-08,27,135278,Both
,754,2022-12-31,Travel,762,,Bidyā,,Credit Card,748.0,Flashpoint,Damon,Bruntjen,dbruntjenkx@guardian.co.uk,Polygender,Naranjal,2015-06-09,21,123913,Savings
,966,2024-08-05,Online Shopping,723,,Igaraçu do Tietê,,Credit Card,749.0,Bubblebox,Vasily,Sheringham,vsheringhamqt@discovery.com,Genderqueer,Karlskoga,2023-05-01,56,64172,Checking
